task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch	error_action	hardware_type	revision	threads	clusmethod	corrmethod	preout	postout	bsize	gsize	lsize	np	dataset	trial	n_rows	n_cols
427	33/e685bc	625523.pbs02	run_experiment		run_experiment (427)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395314291	1602395601794	1602395610938	296647	7513		142.0	0.3	465354752.0	34750328832.0	489148416.0	34952491008.0	15991289.0	6255630.0	10235.0	155005.0	57250.0	3947391.0	1489.0	133.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/33/e685bce34b79b5813abf8b0415f4b8			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.002	1	1411	37
429	83/4c71d9	625529.pbs02	run_experiment		run_experiment (429)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395454226	1602395601802	1602395610950	156724	7290		130.4	0.3	467394560.0	34821046272.0	491102208.0	35012853760.0	16000183.0	6348511.0	10318.0	155084.0	32674.0	3955583.0	1616.0	139.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/83/4c71d9c617777a66fec4aeaf628144			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.002	1	1411	37
433	1c/9c72e7	625535.pbs02	run_experiment		run_experiment (433)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395598822	1602395601813	1602395610964	12142	5786		121.8	0.2	691916800.0	30663798784.0	692002816.0	30798016512.0	16814538.0	6267520.0	13110.0	155434.0	32674.0	3976063.0	5889.0	90.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/1c/9c72e7dd750d912e668bfc80c33ff7			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.002	1	1411	37
430	35/77357b	625531.pbs02	run_experiment		run_experiment (430)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395569164	1602395615943	1602395620950	51786	7191		131.1	0.3	465555456.0	34750967808.0	490311680.0	34950995968.0	16016678.0	6544944.0	10451.0	155231.0	28587.0	3947391.0	1547.0	130.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/35/77357be26fd75448bed63fa556160d			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.002	1	1411	37
434	25/7bbe0a	625537.pbs02	run_experiment		run_experiment (434)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395613742	1602395620961	1602395625956	12214	5023		95.6	0.2	708341760.0	30684385280.0	708530176.0	30751608832.0	16831430.0	6430755.0	13259.0	155634.0	28578.0	3976063.0	6462.0	48.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/25/7bbe0ace4ab1d2bc36689e3d09e4e4			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.002	1	1411	37
435	04/98526d	625536.pbs02	run_experiment		run_experiment (435)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395601677	1602395635953	1602395640955	39278	4805		96.8	0.2	701628416.0	30741889024.0	701628416.0	30863052800.0	16851189.0	6653002.0	13409.0	155872.0	28587.0	3976063.0	5335.0	43.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/04/98526d854d14de72085e78dc3478c3			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.002	1	1411	37
442	38/74538e	625542.pbs02	run_experiment		run_experiment (442)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395643730	1602395650968	1602395661705	17975	10987		163.4	0.3	462786560.0	34745753600.0	486408192.0	34952421376.0	15986672.0	6205549.0	10191.0	154962.0	28578.0	3947391.0	1342.0	296.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/38/74538e5f3fc226e2d5b5c55e8e462a			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.002	2	1411	37
444	7e/45bf13	625543.pbs02	run_experiment		run_experiment (444)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395664499	1602395670973	1602395675962	11463	7140		130.2	0.3	466980864.0	34753269760.0	490831872.0	34954203136.0	16000156.0	6347589.0	10310.0	155083.0	28578.0	3947391.0	1578.0	131.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/7e/45bf13f63287d09793e3d7cc276984			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.002	2	1411	37
443	bb/92eb62	625544.pbs02	run_experiment		run_experiment (443)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395678894	1602395685955	1602395690958	12064	7336		143.4	0.3	466042880.0	34751979520.0	489738240.0	34954129408.0	15991449.0	6255537.0	10232.0	155004.0	28578.0	3947391.0	1328.0	140.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/bb/92eb62f74ddbd734d9b14fe8f935fb			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.002	2	1411	37
180	e5/2825d2	621310.pbs02	run_experiment		run_experiment (180)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602299981817	1602395650848	1602395735858	95754041	83709		221.1	0.2	797499392.0	30896316416.0	797499392.0	30963429376.0	22238818.0	293724703.0	13876.0	4996157.0	28587.0	291022073.0	12975.0	1377.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/e5/2825d23db18112034d5ec7590b1a79			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.010	2	7051	188
448	c1/9a1f15	625551.pbs02	run_experiment		run_experiment (448)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395738811	1602395745965	1602395750969	12158	4647		104.7	0.2	704413696.0	30741368832.0	714481664.0	30816653312.0	16820953.0	6320692.0	13158.0	155506.0	32674.0	3976063.0	4976.0	47.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/c1/9a1f1544429059ee617a9afcad0d01			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.002	2	1411	37
447	36/5981a7	625552.pbs02	run_experiment		run_experiment (447)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395753852	1602395760969	1602395765970	12118	5335		127.3	0.2	708046848.0	30676971520.0	708325376.0	30744530944.0	16814765.0	6264846.0	13108.0	155433.0	28578.0	3976063.0	3193.0	72.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/36/5981a7e914fd9eaff4ec182ed79ed9			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.002	2	1411	37
209	f9/b614ad	621853.pbs02	run_experiment		run_experiment (209)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602311989477	1602395740851	1602395770854	83781377	27817		209.8	0.2	777125888.0	30773170176.0	777125888.0	30907199488.0	19410504.0	89341750.0	13688.0	1944795.0	2744235.0	86646445.0	5842.0	662.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/f9/b614ad680c8b202c67aeee01dc210c			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.007	1	4936	131
449	d9/1a6503	625553.pbs02	run_experiment		run_experiment (449)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395768810	1602395775974	1602395781777	12967	4652		97.9	0.2	711974912.0	30748950528.0	711974912.0	30875795456.0	16831254.0	6430525.0	13264.0	155633.0	28578.0	3976063.0	3689.0	50.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/d9/1a6503159fafbeb011b5065b0dd9d9			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.002	2	1411	37
450	60/f0fa9f	625554.pbs02	run_experiment		run_experiment (450)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395773690	1602395781788	1602395781798	8107	4906		60.6	0.2	715014144.0	30751920128.0	715411456.0	30821740544.0	16851145.0	6631955.0	13400.0	155864.0	28587.0	3976063.0	11836.0	35.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/60/f0fa9fdbe71d952a9838f819eae9b1			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.002	2	1411	37
408	85/17be2a	625492.pbs02	run_experiment		run_experiment (408)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602394398651	1602395575927	1602395790979	1392328	214636		270.7	0.3	469159936.0	4568707072.0	469479424.0	4569800704.0	16839853.0	7883028.0	11391.0	157386.0	253866.0	3391892.0	367381.0	1667.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/85/17be2adf00bda074fa775190517a4c			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.002	0	1411	37
220	d6/3cf905	621982.pbs02	run_experiment		run_experiment (220)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602319385739	1602395800885	1602395890893	76505154	91579		185.4	0.3	538021888.0	34917122048.0	555393024.0	35051175936.0	18574460.0	89225402.0	10705.0	1943879.0	32683.0	86625965.0	25961.0	1684.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/d6/3cf9058b152d1afff29c00e80d6bb0			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.007	2	4936	131
445	6e/73be4f	625545.pbs02	run_experiment		run_experiment (445)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395693944	1602395911005	1602395915998	222054	7266		129.9	0.3	470159360.0	34819473408.0	496226304.0	34877304832.0	16016609.0	6544807.0	10455.0	155233.0	28587.0	3947391.0	1678.0	136.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/6e/73be4fb4cb160720b18f7bc62bd663			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.002	2	1411	37
225	59/8f7a2b	621999.pbs02	run_experiment		run_experiment (225)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602320880708	1602395950890	1602395980897	75100189	27623		279.5	0.2	736043008.0	30978961408.0	736129024.0	31047688192.0	19410168.0	89337129.0	13636.0	1944796.0	25284523.0	86646445.0	5207.0	109.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/59/8f7a2bfa3e56cb4e4d687140d60ae5			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.007	2	4936	131
379	f6/20996e	625465.pbs02	run_experiment		run_experiment (379)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602393653506	1602393660674	1602396195998	2542492	2537075		99.7	0.2	298881024.0	2792075264.0	298881024.0	2915635200.0	16826950.0	37054089.0	10205.0	995973.0	1425322.0	34732324.0	51992.0	2893.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/f6/20996ec40a3e986576599834571318			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.005	1	3526	94
235	b6/b63903	622131.pbs02	run_experiment		run_experiment (235)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602334822806	1602396010901	1602396210945	61388139	202138		204.2	0.4	568303616.0	34947055616.0	584216576.0	35014164480.0	20350909.0	207585123.0	10832.0	3808633.0	28587.0	204976081.0	8230.0	3926.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/b6/b6390384de14f883a842f8fd265334			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.009	0	6346	169
240	d1/160790	622637.pbs02	run_experiment		run_experiment (240)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602341804152	1602396220938	1602396280947	54476795	62032		298.0	0.2	782417920.0	31009710080.0	782487552.0	31077015552.0	21189308.0	207699772.0	13767.0	3809612.0	14831531.0	205012945.0	6808.0	482.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/d1/16079064ccf3e283fc611683fbcb39			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.009	0	6346	169
410	b5/7c6360	625495.pbs02	run_experiment		run_experiment (410)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602394428527	1602396201813	1602396346010	1917483	138268		97.0	0.2	294162432.0	2716160000.0	294346752.0	2772725760.0	15621197.0	5811973.0	10188.0	157232.0	8115.0	3391892.0	23457.0	406.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/b5/7c6360bbf17a92ec0b867c3866dfdb			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.002	0	1411	37
425	e5/a1f184	625517.pbs02	run_experiment		run_experiment (425)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602395209330	1602396356011	1602396491048	1281718	136450		95.7	0.2	289337344.0	2648829952.0	289337344.0	2649096192.0	15621124.0	5811878.0	10170.0	157231.0	8115.0	3391892.0	15016.0	399.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/e5/a1f1844d865c9e537a1f96629f3bd1			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.002	1	1411	37
251	64/cd40f8	623143.pbs02	run_experiment		run_experiment (251)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602353425610	1602396310950	1602396510990	43085380	201343		198.7	0.4	571432960.0	34950815744.0	586743808.0	35017924608.0	20350916.0	207584357.0	10823.0	3808606.0	32683.0	204976081.0	40626.0	4107.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/64/cd40f840c386e08b59667d6dafb096			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.009	1	6346	169
255	61/c8f263	623208.pbs02	run_experiment		run_experiment (255)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602355584979	1602396520982	1602396585985	41001006	62505		302.3	0.2	782053376.0	30942023680.0	782053376.0	31009132544.0	21189451.0	207697587.0	13780.0	3809529.0	32683.0	205012945.0	6204.0	1231.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/61/c8f263ecf80a7e541fd7c0ff59c061			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.009	1	6346	169
365	30/3fbbca	625451.pbs02	run_experiment		run_experiment (365)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602393333426	1602395320889	1602396623340	3289914	1299457		470.7	0.6	872394752.0	7139946496.0	873500672.0	7475744768.0	24054339.0	41578328.0	13566.0	997024.0	4019.0	34732324.0	2235571.0	22376.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/30/3fbbcab80550b2b5c9136c44434b09			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.005	0	3526	94
265	82/7d666a	624214.pbs02	run_experiment		run_experiment (265)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602373696535	1602396610993	1602396811032	23114497	201680		203.0	0.4	568205312.0	34947506176.0	586113024.0	35081555968.0	20350869.0	207586197.0	10820.0	3808667.0	32683.0	204976081.0	25504.0	4103.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/82/7d666af0a981ca8e94aee47154f2ca			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.009	2	6346	169
270	34/72af34	624304.pbs02	run_experiment		run_experiment (270)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602375826550	1602396821024	1602396881029	21054479	61340		307.1	0.2	777900032.0	31004901376.0	777900032.0	31036350464.0	21189042.0	207700255.0	13775.0	3809631.0	32683.0	205012945.0	6475.0	1143.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/34/72af34942d946e4a8a50867aa7dabc			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.009	2	6346	169
280	f4/8ad6cf	624489.pbs02	run_experiment		run_experiment (280)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602378436867	1602396911025	1602396921796	18484929	12004		35.1	0.3	485470208.0	34769674240.0	510840832.0	34954375168.0	16315003.0	11288331.0	10520.0	314370.0	12541867.0	8690597.0	48484.0	40.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/f4/8ad6cf8ae4d26a9bebd49dc02f0676			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.003	0	2116	56
285	2a/4b0aaf	624548.pbs02	run_experiment		run_experiment (285)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602380622094	1602396941025	1602396946030	16323936	6386		113.4	0.2	707035136.0	30908477440.0	707035136.0	31014264832.0	17153516.0	11392863.0	13439.0	315007.0	28587.0	8719269.0	10318.0	85.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/2a/4b0aaf9bc4467cf4a97e993fbbee8f			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.003	0	2116	56
295	6d/96fe16	624864.pbs02	run_experiment		run_experiment (295)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602382561989	1602396971027	1602396981773	14419784	11994		36.3	0.3	483524608.0	34836377600.0	509136896.0	34946572288.0	16315220.0	11288355.0	10516.0	314366.0	28587.0	8690597.0	49509.0	23.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/6d/96fe167efbe5a210a6ee1b5846da64			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.003	1	2116	56
364	bd/d3af08	625448.pbs02	run_experiment		run_experiment (364)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602393318555	1602394401623	1602396981796	3663241	2580734		766.5	0.1	586211328.0	8940154880.0	586993664.0	9008443392.0	29025729.0	44931204.0	15698.0	997327.0	8106.0	34732324.0	3985002.0	22551.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/bd/d3af08ecd495613fa8c1b012fc1111			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.005	0	3526	94
302	82/aea03a	624872.pbs02	run_experiment		run_experiment (302)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602382647985	1602397001053	1602397006057	14358072	6089		56.5	0.2	680628224.0	30893346816.0	680628224.0	31004745728.0	17155130.0	11394735.0	13447.0	315003.0	32683.0	8727461.0	19736.0	25.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/82/aea03ac80d86857a566fbcb5861ae7			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.003	1	2116	56
346	0e/d7876e	625425.pbs02	run_experiment		run_experiment (346)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602392803617	1602392810602	1602397566108	4762491	4755326		199.6	0.0	195584000.0	3340390400.0	196149248.0	3407441920.0	17088891.0	22520183.0	10644.0	629811.0	12202.0	19198683.0	96113.0	14626.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/0e/d7876e990206db1b14ccfa28c90927			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.004	2	2821	75
395	cd/120597	625479.pbs02	run_experiment		run_experiment (395)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602394033652	1602396501811	1602397821902	3788250	1319700		95.9	0.2	318791680.0	2813997056.0	318808064.0	2907979776.0	16844827.0	37157902.0	10317.0	996169.0	4019.0	34724132.0	357783.0	1968.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/cd/1205977ed5dbf98a08ecb6fa691b57			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.005	2	3526	94
