task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	fastq_lines	index_bytes	sample_id
6140	3397884.pbs02	kallisto	SRX1734600	kallisto (SRX1734600)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630007273987	1630007289034	1630007697471	423484	404023		48.5	3.5	1788833792.0	2219028480.0	1788833792.0	2219061248.0	32593700048.0	10542179423.0	1425792.0	68561.0	21087227477.0	2213691.0	820194.0	59.0	/scratch1/btsheal/work/dd/92b1046b399e62bf6a0ba4e88c5121			124221952	973695034	SRX1734600
8289	3401013.pbs02	kallisto	SRX398790	kallisto (SRX398790)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630015388054	1630015401949	1630015416975	28921	12879		120.4	0.7	1785552896.0	2219028480.0	1785552896.0	2285641728.0	2018637821.0	350204614.0	162250.0	49122.0	1677553262.0	1926556.0	2706.0	53.0	/scratch1/btsheal/work/dd/f26f32f42bab09b18a0b615356e87d			4795732	973695034	SRX398790
8870	3402065.pbs02	kallisto	SRX3081204	kallisto (SRX3081204)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630017594043	1630017602347	1630017617448	23405	13500		107.6	0.7	1803051008.0	2159480832.0	1803051008.0	2226622464.0	2852274798.0	627936569.0	196701.0	49652.0	1259610069.0	1779543.0	23898.0	75.0	/scratch1/btsheal/work/de/0d5a3aba5cb0667cb76b19258d5042			18483308	973695034	SRX3081204
5120	3396607.pbs02	kallisto	SRX761037	kallisto (SRX761037)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630003283764	1630003289913	1630003335189	51425	46008		147.7	3.5	1787080704.0	2219028480.0	1787080704.0	2219061248.0	16221649040.0	5084831687.0	749202.0	58152.0	10172526374.0	2216501.0	297539.0	100.0	/scratch1/btsheal/work/de/1da17735c32eedd6dcd04874a428ab			60595300	973695034	SRX761037
3284	3393660.pbs02	kallisto	SRX1881868	kallisto (SRX1881868)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629996370816	1629996376693	1629996412808	41992	34065		157.3	3.6	1796861952.0	2222174208.0	1796861952.0	2222206976.0	11231871781.0	3421535819.0	542995.0	54979.0	6846008233.0	2179706.0	249778.0	53.0	/scratch1/btsheal/work/de/2b623b522424c49cb9397a17093e35			55290984	973695034	SRX1881868
8379	3401603.pbs02	kallisto	SRX2752574	kallisto (SRX2752574)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630015737650	1630015745403	1630015785389	47739	42628		213.4	0.7	1794945024.0	2222174208.0	1794945024.0	2222206976.0	15974586087.0	5002245240.0	738992.0	57995.0	10007817641.0	1984432.0	314841.0	93.0	/scratch1/btsheal/work/de/ef1320a2b45ab5f99c3639b5eb3b17			82007292	973695034	SRX2752574
2561	3392974.pbs02	kallisto	SRX3455456	kallisto (SRX3455456)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629993632736	1629993639750	1629993835801	203065	191660		147.1	3.5	1784348672.0	2219028480.0	1784348672.0	2285641728.0	22435131683.0	7155885310.0	1005980.0	62102.0	14314848573.0	2109031.0	535655.0	50.0	/scratch1/btsheal/work/df/6bc186c63a317759d1b9a72e2cf306			83687104	973695034	SRX3455456
1972	3392035.pbs02	kallisto	SRX1609645	kallisto (SRX1609645)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629991325210	1629991338319	1629991414732	89522	80050		57.3	3.5	1793957888.0	2222174208.0	1793957888.0	2288263168.0	6387529576.0	1806670048.0	342798.0	51899.0	3616447165.0	2094475.0	130020.0	66.0	/scratch1/btsheal/work/df/84a6c53803d74a265fa2c14e75ef17			32123020	973695034	SRX1609645
894	3390433.pbs02	kallisto	ERX1268146	kallisto (ERX1268146)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629987209158	1629987239308	1629987298683	89525	55771		75.4	3.5	1783136256.0	2219028480.0	1783136256.0	2219061248.0	6150008521.0	1727481952.0	332982.0	51748.0	4431800901.0	2080066.0	116554.0	96.0	/scratch1/btsheal/work/df/982bef0296724e5abf865952f6e6fc			19689388	973695034	ERX1268146
9581	3402816.pbs02	kallisto	SRX2658675	kallisto (SRX2658675)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630020302534	1630020317463	1630021658240	1355706	1339818		48.0	1.8	1787895808.0	2215858176.0	1787895808.0	2215890944.0	110425458106.0	36486326820.0	4642261.0	118048.0	72975066930.0	2441366.0	4128098.0	49.0	/scratch1/btsheal/work/e0/169217f107cf7ed8554afa2f131aff			436183608	973695034	SRX2658675
4729	3395671.pbs02	kallisto	SRX2774883	kallisto (SRX2774883)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630001849046	1630001857547	1630001983949	134903	126216		138.8	3.5	1782677504.0	2215858176.0	1782677504.0	2215890944.0	49233502092.0	16088959348.0	2113451.0	79144.0	32180428442.0	2393137.0	1243141.0	56.0	/scratch1/btsheal/work/e0/753a4875e7e352ef63e9caaab1fb05			193147368	973695034	SRX2774883
7806	3400017.pbs02	kallisto	ERX1659548	kallisto (ERX1659548)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630013530015	1630013536896	1630013586868	56853	50994		138.7	0.7	1789767680.0	2219028480.0	1789767680.0	2219061248.0	20000802499.0	6344681789.0	905383.0	60558.0	12691961922.0	2348848.0	480910.0	88.0	/scratch1/btsheal/work/e1/a03da61fa09ca6b50327604d965464			101784552	973695034	ERX1659548
3880	3394775.pbs02	kallisto	SRX384092	kallisto (SRX384092)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629998615481	1629998623597	1629998768902	153421	147052		156.2	3.5	1794523136.0	2222174208.0	1794523136.0	2222206976.0	58693153025.0	19242080249.0	2504374.0	85154.0	38486862362.0	2297066.0	1282170.0	47.0	/scratch1/btsheal/work/e1/ea973bbfab7ee5594efbec51103e2a			308308316	973695034	SRX384092
4647	3395594.pbs02	kallisto	SRX112868	kallisto (SRX112868)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630001534866	1630001542686	1630001569060	34194	19349		127.3	3.6	1806229504.0	2233008128.0	1806229504.0	2235727872.0	4887712194.0	1306675026.0	280817.0	50946.0	2616568486.0	2038783.0	91463.0	52.0	/scratch1/btsheal/work/e2/5ceba954804ee2e868e8b9927f1bb4			26737208	973695034	SRX112868
3912	3394801.pbs02	kallisto	SRX389781	kallisto (SRX389781)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629998728930	1629998734049	1629998798993	70063	65127		207.7	3.5	1785819136.0	2219028480.0	1785819136.0	2219061248.0	23701860215.0	7578278084.0	1058329.0	62908.0	15159333830.0	2259166.0	561772.0	52.0	/scratch1/btsheal/work/e3/0662b4e7ca24b8c67ba78af03ba1fc			103939632	973695034	SRX389781
5464	3396987.pbs02	kallisto	ERX1946747	kallisto (ERX1946747)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630004665508	1630004676100	1630005031450	365942	355706		49.7	3.5	1786294272.0	2215858176.0	1786294272.0	2215890944.0	36657117763.0	11896818548.0	1593721.0	71148.0	24769873730.0	2380258.0	912472.0	62.0	/scratch1/btsheal/work/e3/2a013730d9c3bcb3ae70f9a1d764ea			135290632	973695034	ERX1946747
5207	3396705.pbs02	kallisto	SRX2436390	kallisto (SRX2436390)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630003661495	1630003671132	1630003834533	173038	163751		58.5	3.5	1783181312.0	2219028480.0	1783181312.0	2219061248.0	14446494580.0	4493129477.0	675842.0	57023.0	8989090501.0	2232236.0	337730.0	71.0	/scratch1/btsheal/work/e3/4dbc5e0acff4b660dd4c8389063533			50939256	973695034	SRX2436390
2757	3393158.pbs02	kallisto	SRX112875	kallisto (SRX112875)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629994304955	1629994312264	1629994352193	47238	37257		71.8	3.6	1806422016.0	2233008128.0	1807749120.0	2235727872.0	4328765020.0	1119952573.0	257719.0	50590.0	2243937466.0	1631848.0	79707.0	45.0	/scratch1/btsheal/work/e3/6b9acf3544e2d0eef3e17840e52a4f			20805264	973695034	SRX112875
9584	3402825.pbs02	kallisto	SRX2860550	kallisto (SRX2860550)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630020325071	1630020335884	1630020441822	116751	109230		125.1	0.7	1780686848.0	2215858176.0	1780686848.0	2215890944.0	44761751902.0	14598402323.0	1928651.0	76300.0	29199261474.0	2419601.0	943637.0	81.0	/scratch1/btsheal/work/e3/7848e74248f650aff17421de3bd6a8			144605632	973695034	SRX2860550
2179	3392578.pbs02	kallisto	SRX2248539	kallisto (SRX2248539)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629992139952	1629992149471	1629992420425	280473	269614		54.1	3.5	1782554624.0	2219028480.0	1782554624.0	2219061248.0	21191789074.0	6741538871.0	954598.0	61312.0	13485953485.0	2210136.0	526210.0	54.0	/scratch1/btsheal/work/e3/962727d843479250dea64b4691010b			96078524	973695034	SRX2248539
3901	3394791.pbs02	kallisto	SRX465284	kallisto (SRX465284)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629998685681	1629998693942	1629998718976	33295	24301		155.1	3.6	1806069760.0	2233008128.0	1806069760.0	2235727872.0	6630721861.0	1887702786.0	352849.0	52054.0	3778574930.0	2063321.0	126584.0	51.0	/scratch1/btsheal/work/e3/9e383c65ca798165578ad7e30a9c43			36241348	973695034	SRX465284
1039	3390865.pbs02	kallisto	DRX060032	kallisto (DRX060032)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629987840731	1629987859262	1629987932381	91650	84426		78.6	3.5	1784414208.0	2219028480.0	1784414208.0	2285641728.0	9682721897.0	2905158111.0	478975.0	53994.0	5813242030.0	2185099.0	221981.0	65.0	/scratch1/btsheal/work/e4/2ee02f8b555f8e23ce347af0d68bca			33682712	973695034	DRX060032
8163	3400879.pbs02	kallisto	SRX160947	kallisto (SRX160947)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630014913700	1630014919500	1630015004348	90648	80526		152.5	2.6	1785831424.0	2219028480.0	1785831424.0	2219061248.0	33469584401.0	10834162585.0	1461989.0	69118.0	21671150398.0	2235391.0	974013.0	56.0	/scratch1/btsheal/work/e4/61bb563241646a510970cc7511aa1c			126932372	973695034	SRX160947
6531	3398277.pbs02	kallisto	SRX4113054	kallisto (SRX4113054)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630008728687	1630008738669	1630008917990	189303	177937		82.2	3.5	1783779328.0	2215858176.0	1783779328.0	2215890944.0	20754434202.0	6595924255.0	936529.0	61038.0	13194383586.0	2380481.0	508902.0	54.0	/scratch1/btsheal/work/e4/caa6e6489975458283c066a05f738f			93460648	973695034	SRX4113054
5579	3397107.pbs02	kallisto	SRX433984	kallisto (SRX433984)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630005100822	1630005114740	1630005178260	77438	68586		103.0	3.5	1785028608.0	2219028480.0	1785028608.0	2219061248.0	7880256480.0	2304274884.0	404487.0	52849.0	4611598438.0	2123672.0	157455.0	49.0	/scratch1/btsheal/work/e4/de11dc61484add4809a9f753835fe7			32639284	973695034	SRX433984
930	3390726.pbs02	kallisto	DRX088909	kallisto (DRX088909)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629987355222	1629987392960	1629987437549	82327	46239		90.5	3.5	1794248704.0	2222174208.0	1794248704.0	2222206976.0	5180574946.0	1404103994.0	292920.0	51132.0	2811810730.0	1846632.0	108540.0	53.0	/scratch1/btsheal/work/e5/75676e617495907b8ea8a70b69f4b7			22931556	973695034	DRX088909
3262	3393635.pbs02	kallisto	SRX2511788	kallisto (SRX2511788)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629996266496	1629996271382	1629996296336	29840	22418		141.2	3.6	1806209024.0	2233008128.0	1808011264.0	2235727872.0	6217252197.0	1749963476.0	335761.0	51791.0	3502928481.0	2147238.0	132283.0	47.0	/scratch1/btsheal/work/e5/8c5c66abb4b826e1e262f3fecaa056			34148600	973695034	SRX2511788
6695	3398454.pbs02	kallisto	SRX761042	kallisto (SRX761042)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630009356794	1630009371594	1630009474251	117457	104672		76.7	3.5	1786994688.0	2219028480.0	1786994688.0	2219061248.0	12677200626.0	3903350793.0	602724.0	55898.0	7809561202.0	2218200.0	269616.0	48.0	/scratch1/btsheal/work/e5/fe632f95de31cd3896da516da1cac0			46570844	973695034	SRX761042
1724	3391608.pbs02	kallisto	SRX1305346	kallisto (SRX1305346)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629990357687	1629990368782	1629990605964	248277	236778		82.9	3.6	1798156288.0	2222174208.0	1798156288.0	2222206976.0	27961746537.0	8998250845.0	1234372.0	65616.0	17999258469.0	2269617.0	692819.0	55.0	/scratch1/btsheal/work/e6/0ba52b11082bcca57aaedde7ae388c			144888484	973695034	SRX1305346
2025	3392423.pbs02	kallisto	ERX204404	kallisto (ERX204404)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629991527902	1629991535582	1629992113604	585702	578705		73.2	3.6	1798828032.0	2222174208.0	1798828032.0	2222206976.0	71160457570.0	23397529599.0	3019597.0	93081.0	46798399162.0	1978023.0	1822996.0	47.0	/scratch1/btsheal/work/e6/234caaea0dbf584257f0fe66bb5554			371613468	973695034	ERX204404
6576	3398319.pbs02	kallisto	SRX2642826	kallisto (SRX2642826)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630008919352	1630008927910	1630009017260	97908	88087		86.1	3.5	1796505600.0	2222174208.0	1796505600.0	2222206976.0	9798782415.0	2943878882.0	483771.0	54068.0	5890615729.0	2219027.0	222490.0	47.0	/scratch1/btsheal/work/e6/3493120be7d5ded2cd95b604c8f829			50024572	973695034	SRX2642826
4699	3395645.pbs02	kallisto	SRX3081243	kallisto (SRX3081243)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630001745472	1630001757413	1630001767530	22058	14696		109.0	3.4	1714225152.0	1729093632.0	1714225152.0	1729126400.0	2834630654.0	622047371.0	195972.0	49641.0	1247847461.0	1771642.0	30373.0	48.0	/scratch1/btsheal/work/e6/4fd8cea329072c89e3f9036a488bbd			18710036	973695034	SRX3081243
1351	3391168.pbs02	kallisto	ERX1477521	kallisto (ERX1477521)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629989031153	1629989040857	1629989522165	491012	478802		38.6	3.5	1787502592.0	2219028480.0	1787502592.0	2219061248.0	32095232187.0	10376056077.0	1405192.0	68244.0	21728616697.0	2246295.0	811319.0	54.0	/scratch1/btsheal/work/e7/3b376bbad6d22c6d057634c67ef605			117136128	973695034	ERX1477521
2671	3393084.pbs02	kallisto	SRX1734894	kallisto (SRX1734894)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629994024487	1629994034175	1629994435834	411347	401608		52.7	3.5	1783287808.0	2219028480.0	1783287808.0	2219061248.0	34296212531.0	11109693104.0	1496149.0	69643.0	22222235789.0	2223215.0	862313.0	56.0	/scratch1/btsheal/work/e7/62fa4ec9ef10a79978dca9ab9df024			130379816	973695034	SRX1734894
4051	3394941.pbs02	kallisto	SRX2884703	kallisto (SRX2884703)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629999290265	1629999298093	1629999381429	91164	85203		172.6	3.5	1777627136.0	2215858176.0	1777627136.0	2215890944.0	32526716968.0	10520036648.0	1423027.0	68522.0	21042571666.0	2398826.0	673608.0	101.0	/scratch1/btsheal/work/e7/b829f8b3266982e0fbba7b1c0d26ba			93682064	973695034	SRX2884703
6565	3398308.pbs02	kallisto	SRX1604359	kallisto (SRX1604359)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630008857158	1630008864642	1630008892310	35152	23193		75.8	3.5	1773670400.0	2156670976.0	1807421440.0	2235727872.0	2022990466.0	351599917.0	162431.0	49125.0	1680455529.0	1870723.0	19916.0	60.0	/scratch1/btsheal/work/e7/f88565a1b8eb0c784d6d6933b4f2e2			6889772	973695034	SRX1604359
2809	3393210.pbs02	kallisto	SRX2762783	kallisto (SRX2762783)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629994548859	1629994557187	1629995295886	747027	736010		57.1	3.5	1785671680.0	2215858176.0	1785671680.0	2282999808.0	69369179446.0	22800942153.0	2945576.0	91946.0	45604213738.0	2483299.0	1773313.0	46.0	/scratch1/btsheal/work/e8/9137ae44fe918659e3cd1c7b41294d			322780952	973695034	SRX2762783
8265	3400969.pbs02	kallisto	SRX3598177	kallisto (SRX3598177)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630015282426	1630015287880	1630015313668	31242	25592		150.1	2.6	1786925056.0	2219028480.0	1786925056.0	2285641728.0	8653631637.0	2562160889.0	436447.0	53340.0	5127181893.0	2217952.0	201838.0	60.0	/scratch1/btsheal/work/e8/c9246c1afd2de622608ba284fa342c			44714968	973695034	SRX3598177
6661	3398420.pbs02	kallisto	SRX2095226	kallisto (SRX2095226)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630009235634	1630009250350	1630009514236	278602	267216		46.8	3.5	1795592192.0	2222174208.0	1795592192.0	2222206976.0	18575919777.0	5869580033.0	846495.0	59649.0	11742040637.0	2207723.0	460120.0	49.0	/scratch1/btsheal/work/e9/1cb24e9510ce5a7c1f280ab510da8d			93862584	973695034	SRX2095226
7383	3399367.pbs02	kallisto	SRX1404318	kallisto (SRX1404318)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630011951254	1630011959491	1630012074905	123651	113960		151.9	0.7	1782259712.0	2215858176.0	1782259712.0	2215890944.0	47737534555.0	15590357993.0	2051627.0	78192.0	31183116626.0	2447699.0	1118497.0	91.0	/scratch1/btsheal/work/e9/26d3aeac704db47883013bc68f3e01			176138128	973695034	SRX1404318
7268	3399183.pbs02	kallisto	SRX1734421	kallisto (SRX1734421)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630011541847	1630011550974	1630011619440	77593	70165		161.3	0.7	1783775232.0	2219028480.0	1783775232.0	2219061248.0	29261156564.0	9431350337.0	1288071.0	66442.0	18865531293.0	2232700.0	598957.0	72.0	/scratch1/btsheal/work/e9/3fe9acd8c11adc6c7b0e2861dc8bc3			110601036	973695034	SRX1734421
3566	3393925.pbs02	kallisto	SRX210712	kallisto (SRX210712)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629997409206	1629997416264	1629997442065	32859	23279		129.9	3.6	1808465920.0	2233008128.0	1808470016.0	2235727872.0	6551210502.0	1861301974.0	349563.0	52004.0	3725567350.0	2166300.0	130846.0	52.0	/scratch1/btsheal/work/e9/4f1fffc743270701d57d5536495417			35386416	973695034	SRX210712
6527	3398270.pbs02	kallisto	SRX3417315	kallisto (SRX3417315)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630008698993	1630008708657	1630009177835	478842	469828		85.3	3.5	1786601472.0	2219028480.0	1786601472.0	2219061248.0	31692828192.0	10241917295.0	1388562.0	67988.0	20486646245.0	2242179.0	795155.0	50.0	/scratch1/btsheal/work/e9/cded1ff5e7e95da5f2c013af6fb5b2			143833892	973695034	SRX3417315
2660	3393071.pbs02	kallisto	SRX1456213	kallisto (SRX1456213)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629993982054	1629993985120	1629995367448	1385394	1373363		61.0	3.5	1779896320.0	2215858176.0	1779896320.0	2282999808.0	128364014542.0	42465846540.0	5383589.0	129454.0	84934103818.0	2442647.0	3286174.0	53.0	/scratch1/btsheal/work/ea/433ecfbad20828b9311973e357fcc9			443253088	973695034	SRX1456213
8454	3401668.pbs02	kallisto	SRX1555357	kallisto (SRX1555357)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630016019848	1630016031855	1630016283067	263219	250854		39.2	3.5	1782636544.0	2219028480.0	1782636544.0	2219061248.0	19527407586.0	6186728466.0	885816.0	60254.0	12376365841.0	2193555.0	474486.0	50.0	/scratch1/btsheal/work/ea/66a8fa1653b4288543bb224c756fca			87732156	973695034	SRX1555357
5431	3396952.pbs02	kallisto	SRX1387324	kallisto (SRX1387324)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630004519983	1630004531622	1630004736078	216095	207167		109.4	3.5	1787486208.0	2219028480.0	1788346368.0	2219061248.0	24069835031.0	7700624460.0	1073536.0	63142.0	15404650805.0	1947065.0	595190.0	48.0	/scratch1/btsheal/work/ea/91b43eca204add4c864b775c8883f9			87490500	973695034	SRX1387324
